segregation_id,date,user_id,material_type,processed_qty,remaining_qty,status
2514,2023-02-23 00:00:00,48,Metal,282.08,70.52,Completed
2515,2023-08-31 00:00:00,45,Plastic,188.384,47.096,Rejected
2516,2023-01-12 00:00:00,99,Plastic,120.432,30.108,Completed
2517,2024-01-27 00:00:00,36,Plastic,377.632,94.408,Pending
2518,2023-05-12 00:00:00,10,Glass,107.056,26.764,Pending
2519,2024-01-04 00:00:00,74,Metal,85.952,21.488,Rejected
2520,2023-10-08 00:00:00,13,Plastic,87.152,21.788,Rejected
2521,2023-10-29 00:00:00,91,Organic,39.392,9.848,Rejected
2522,2023-05-23 00:00:00,43,Plastic,234.64,58.66,Pending
2523,2023-07-17 00:00:00,24,Organic,333.208,83.302,Pending
2524,2023-11-16 00:00:00,65,Plastic,233.352,58.338,Pending
2525,2023-04-14 00:00:00,20,Paper,323.008,80.752,Pending
2526,2023-01-30 00:00:00,46,Plastic,72.408,18.102,Rejected
2527,2024-03-16 00:00:00,92,Organic,72.92,18.23,Pending
2528,2023-06-12 00:00:00,40,Paper,270.68,67.67,Rejected
2529,2023-08-27 00:00:00,24,Paper,54.568,13.642,Rejected
2530,2023-03-14 00:00:00,47,Glass,121.496,30.374,Completed
2531,2023-06-27 00:00:00,81,Glass,33.096,8.274,Pending
2532,2023-11-08 00:00:00,76,Paper,352.64,88.16,Pending
2533,2024-03-14 00:00:00,48,Metal,356.256,89.064,Pending
2534,2023-03-06 00:00:00,14,Paper,12.88,3.22,Pending
2535,2024-01-08 00:00:00,75,Organic,64.376,16.094,Rejected
2536,2024-03-21 00:00:00,62,Organic,319.64,79.91,Completed
2537,2023-01-15 00:00:00,50,Paper,151.232,37.808,Pending
2538,2023-04-22 00:00:00,95,Paper,399.504,99.876,Completed
2539,2024-03-03 00:00:00,54,Plastic,186.192,46.548,Completed
2540,2023-01-09 00:00:00,76,Organic,280.08,70.02,Rejected
2541,2023-01-04 00:00:00,43,Paper,335.552,83.888,Pending
2542,2023-12-07 00:00:00,22,Glass,375.68,93.92,Rejected
2543,2023-08-27 00:00:00,7,Plastic,146.84,36.71,Completed
2544,2023-10-03 00:00:00,34,Metal,296.936,74.234,Pending
2545,2024-02-07 00:00:00,82,Organic,241.248,60.312,Pending
2546,2023-12-27 00:00:00,35,Metal,33.392,8.348,Completed
2547,2023-12-14 00:00:00,57,Metal,24.824,6.206,Rejected
2548,2023-05-16 00:00:00,85,Organic,224.952,56.238,Rejected
2549,2023-02-10 00:00:00,11,Metal,42.016,10.504,Pending
2550,2023-11-18 00:00:00,53,Plastic,174.664,43.666,Rejected
2551,2023-03-27 00:00:00,28,Plastic,341.328,85.332,Rejected
2552,2024-02-19 00:00:00,29,Paper,254.92,63.73,Completed
2553,2023-10-23 00:00:00,97,Organic,155.56,38.89,Pending
2554,2023-11-17 00:00:00,21,Paper,227.448,56.862,Pending
2555,2023-04-26 00:00:00,92,Glass,133.176,33.294,Pending
2556,2023-09-13 00:00:00,50,Glass,97.752,24.438,Completed
2557,2023-10-20 00:00:00,2,Metal,45.352,11.338,Rejected
2558,2023-05-20 00:00:00,16,Metal,153.528,38.382,Completed
2559,2023-07-16 00:00:00,70,Metal,296.688,74.172,Completed
2560,2023-10-10 00:00:00,86,Glass,380.096,95.024,Rejected
2561,2023-04-24 00:00:00,29,Paper,213.496,53.374,Rejected
2562,2023-09-21 00:00:00,46,Metal,376.936,94.234,Rejected
2563,2023-09-29 00:00:00,50,Plastic,326.608,81.652,Completed
2564,2023-05-13 00:00:00,64,Paper,263.616,65.904,Rejected
2565,2023-08-25 00:00:00,90,Organic,101.976,25.494,Rejected
2566,2023-11-10 00:00:00,61,Organic,320.76,80.19,Rejected
2567,2023-02-13 00:00:00,14,Paper,139.688,34.922,Pending
2568,2023-01-07 00:00:00,81,Metal,106.528,26.632,Rejected
2569,2023-03-26 00:00:00,31,Organic,225.632,56.408,Pending
2570,2024-01-25 00:00:00,3,Organic,208.6,52.15,Rejected
2571,2023-10-19 00:00:00,68,Paper,328.776,82.194,Rejected
2572,2023-12-01 00:00:00,57,Organic,75.248,18.812,Completed
2573,2023-02-21 00:00:00,71,Plastic,227.112,56.778,Completed
2574,2023-07-16 00:00:00,19,Paper,169.2,42.3,Pending
2575,2023-10-14 00:00:00,78,Organic,376.496,94.124,Rejected
2576,2023-01-08 00:00:00,33,Paper,346.648,86.662,Rejected
2577,2023-05-18 00:00:00,83,Organic,152.68,38.17,Rejected
2578,2024-02-27 00:00:00,36,Glass,364.32,91.08,Rejected
2579,2023-10-26 00:00:00,98,Organic,28.048,7.012,Pending
2580,2023-08-25 00:00:00,8,Glass,122.152,30.538,Pending
2581,2023-10-17 00:00:00,77,Metal,42.576,10.644,Pending
2582,2024-02-18 00:00:00,57,Paper,34.632,8.658,Pending
2583,2023-01-30 00:00:00,10,Organic,385.728,96.432,Completed
2584,2023-06-29 00:00:00,29,Glass,384.272,96.068,Completed
2585,2023-07-03 00:00:00,76,Plastic,248.504,62.126,Pending
2586,2023-01-07 00:00:00,26,Plastic,174.496,43.624,Completed
2587,2023-06-06 00:00:00,44,Organic,171.856,42.964,Pending
2588,2023-04-08 00:00:00,21,Organic,106.8,26.7,Completed
2589,2024-03-18 00:00:00,23,Metal,70.288,17.572,Rejected
2590,2023-09-14 00:00:00,50,Metal,8.824,2.206,Pending
2591,2023-09-29 00:00:00,37,Metal,23.352,5.838,Completed
2592,2023-04-16 00:00:00,19,Glass,351.464,87.866,Pending
2593,2023-07-13 00:00:00,73,Glass,337.272,84.318,Rejected
2594,2023-06-09 00:00:00,2,Glass,29.832,7.458,Pending
2595,2023-07-18 00:00:00,13,Plastic,161.376,40.344,Completed
2596,2023-05-26 00:00:00,8,Metal,216.808,54.202,Completed
2597,2023-01-13 00:00:00,96,Glass,204.768,51.192,Rejected
2598,2023-09-17 00:00:00,82,Metal,32,8,Completed
2599,2023-04-14 00:00:00,8,Glass,399.216,99.804,Rejected
2600,2023-10-12 00:00:00,88,Paper,61.856,15.464,Pending
2601,2024-01-04 00:00:00,79,Paper,304.912,76.228,Completed
2602,2023-10-17 00:00:00,96,Glass,184.92,46.23,Rejected
2603,2023-07-27 00:00:00,100,Organic,169.792,42.448,Pending
2604,2023-01-09 00:00:00,77,Metal,293.824,73.456,Rejected
2605,2023-06-25 00:00:00,5,Glass,360.344,90.086,Rejected
2606,2023-10-30 00:00:00,11,Glass,246.216,61.554,Rejected
2607,2024-02-12 00:00:00,2,Paper,394.52,98.63,Pending
2608,2023-04-24 00:00:00,75,Metal,199.4,49.85,Completed
2609,2023-04-05 00:00:00,73,Metal,19.2,4.8,Rejected
2610,2023-06-16 00:00:00,2,Plastic,136.944,34.236,Completed
2611,2024-01-09 00:00:00,82,Glass,210.76,52.69,Pending
2612,2023-08-13 00:00:00,36,Paper,346.008,86.502,Completed
2613,2023-04-16 00:00:00,64,Plastic,67.808,16.952,Pending
2614,2024-01-05 00:00:00,32,Glass,118.016,29.504,Rejected
2615,2023-07-10 00:00:00,43,Plastic,228.336,57.084,Rejected
2616,2024-01-22 00:00:00,11,Organic,386.512,96.628,Completed
2617,2024-01-06 00:00:00,27,Organic,328.408,82.102,Completed
2618,2023-05-01 00:00:00,94,Glass,195.904,48.976,Pending
2619,2023-08-09 00:00:00,9,Metal,303.088,75.772,Pending
2620,2023-11-06 00:00:00,9,Organic,333.432,83.358,Rejected
2621,2023-11-09 00:00:00,13,Organic,306.184,76.546,Rejected
2622,2023-06-26 00:00:00,83,Plastic,238.984,59.746,Pending
2623,2023-04-08 00:00:00,89,Glass,241.472,60.368,Completed
2624,2024-02-19 00:00:00,7,Plastic,365.848,91.462,Pending
2625,2023-01-25 00:00:00,27,Metal,384.552,96.138,Completed
2626,2024-01-07 00:00:00,94,Plastic,137.248,34.312,Completed
2627,2023-01-21 00:00:00,56,Glass,163.592,40.898,Rejected
2628,2023-03-21 00:00:00,33,Glass,340.688,85.172,Rejected
2629,2024-02-16 00:00:00,25,Metal,140.936,35.234,Pending
2630,2023-08-15 00:00:00,10,Plastic,337.912,84.478,Completed
2631,2023-09-03 00:00:00,90,Organic,358.056,89.514,Completed
2632,2023-09-16 00:00:00,34,Plastic,116.712,29.178,Completed
2633,2023-05-03 00:00:00,100,Organic,303.96,75.99,Pending
2634,2024-02-18 00:00:00,69,Glass,349.472,87.368,Rejected
2635,2023-04-18 00:00:00,95,Glass,397.408,99.352,Rejected
2636,2023-03-25 00:00:00,13,Glass,118.784,29.696,Rejected
2637,2023-07-10 00:00:00,67,Plastic,316.408,79.102,Completed
2638,2023-10-13 00:00:00,82,Glass,217.304,54.326,Rejected
2639,2024-02-11 00:00:00,43,Organic,182.248,45.562,Completed
2640,2023-09-19 00:00:00,34,Paper,326.56,81.64,Pending
2641,2023-07-04 00:00:00,27,Organic,127.808,31.952,Pending
2642,2024-03-08 00:00:00,93,Metal,22.352,5.588,Rejected
2643,2023-04-13 00:00:00,17,Plastic,176.52,44.13,Pending
2644,2024-03-07 00:00:00,90,Paper,195.84,48.96,Pending
2645,2023-06-14 00:00:00,80,Organic,89.32,22.33,Pending
2646,2023-02-28 00:00:00,90,Metal,229.832,57.458,Pending
2647,2023-03-17 00:00:00,77,Organic,149.2,37.3,Completed
2648,2023-03-14 00:00:00,34,Metal,54.408,13.602,Pending
2649,2023-07-17 00:00:00,13,Plastic,57.424,14.356,Rejected
2650,2023-01-02 00:00:00,36,Paper,76.4,19.1,Completed
2651,2023-04-01 00:00:00,72,Metal,207.88,51.97,Rejected
2652,2023-10-26 00:00:00,15,Plastic,343.768,85.942,Pending
2653,2023-07-22 00:00:00,25,Plastic,175.912,43.978,Pending
2654,2023-09-19 00:00:00,74,Organic,231.296,57.824,Completed
2655,2023-04-21 00:00:00,38,Plastic,9.64,2.41,Pending
2656,2023-02-09 00:00:00,35,Glass,342.536,85.634,Rejected
2657,2023-06-27 00:00:00,46,Organic,319.368,79.842,Pending
2658,2024-01-15 00:00:00,53,Plastic,373.272,93.318,Pending
2659,2023-01-05 00:00:00,92,Organic,313.592,78.398,Pending
2660,2023-04-08 00:00:00,68,Paper,256.104,64.026,Completed
2661,2023-04-20 00:00:00,28,Plastic,353.528,88.382,Pending
2662,2023-01-11 00:00:00,5,Organic,200.408,50.102,Rejected
2663,2023-03-11 00:00:00,48,Paper,13.848,3.462,Rejected
2664,2023-11-13 00:00:00,72,Organic,146.296,36.574,Rejected
2665,2024-03-02 00:00:00,11,Glass,344.432,86.108,Completed
2666,2023-03-28 00:00:00,39,Glass,335.6,83.9,Pending
2667,2023-03-01 00:00:00,44,Plastic,212.568,53.142,Rejected
2668,2023-07-01 00:00:00,66,Paper,171.64,42.91,Pending
2669,2023-03-07 00:00:00,90,Paper,221.24,55.31,Pending
2670,2023-07-13 00:00:00,82,Plastic,194.584,48.646,Rejected
2671,2023-03-06 00:00:00,78,Paper,31.736,7.934,Pending
2672,2023-06-07 00:00:00,26,Organic,263.52,65.88,Pending
2673,2023-12-11 00:00:00,64,Metal,379.768,94.942,Completed
2674,2023-06-30 00:00:00,4,Glass,150.624,37.656,Completed
2675,2023-05-26 00:00:00,2,Glass,146.712,36.678,Completed
2676,2023-01-03 00:00:00,87,Glass,355.32,88.83,Completed
2677,2024-01-06 00:00:00,94,Glass,333.44,83.36,Completed
2678,2024-01-26 00:00:00,2,Organic,311.832,77.958,Rejected
2679,2023-01-29 00:00:00,64,Paper,230.512,57.628,Pending
2680,2023-03-30 00:00:00,89,Glass,203.04,50.76,Pending
2681,2023-02-06 00:00:00,17,Metal,65.144,16.286,Pending
2682,2023-01-12 00:00:00,61,Paper,104.816,26.204,Rejected
2683,2023-05-31 00:00:00,56,Paper,250.104,62.526,Completed
2684,2023-11-20 00:00:00,98,Organic,261.528,65.382,Completed
2685,2024-03-04 00:00:00,93,Paper,90.544,22.636,Rejected
2686,2023-12-26 00:00:00,64,Plastic,103.152,25.788,Rejected
2687,2023-11-12 00:00:00,2,Glass,139.08,34.77,Rejected
2688,2023-12-30 00:00:00,11,Glass,61.2,15.3,Pending
2689,2023-09-02 00:00:00,70,Organic,185.928,46.482,Completed
2690,2023-12-20 00:00:00,97,Plastic,123.816,30.954,Completed
2691,2023-03-27 00:00:00,16,Organic,254.736,63.684,Rejected
2692,2023-12-15 00:00:00,23,Paper,218.04,54.51,Rejected
2693,2023-12-18 00:00:00,3,Glass,290.408,72.602,Completed
2694,2023-04-18 00:00:00,83,Glass,270.216,67.554,Completed
2695,2023-08-31 00:00:00,20,Plastic,218.992,54.748,Rejected
2696,2024-02-17 00:00:00,28,Organic,150.76,37.69,Completed
2697,2023-02-04 00:00:00,98,Metal,96.72,24.18,Completed
2698,2023-10-11 00:00:00,82,Organic,230.544,57.636,Rejected
2699,2023-11-03 00:00:00,65,Plastic,346.288,86.572,Pending
2700,2023-01-13 00:00:00,31,Paper,115.264,28.816,Completed
2701,2023-08-12 00:00:00,18,Plastic,270.312,67.578,Rejected
2702,2023-09-18 00:00:00,93,Organic,9.944,2.486,Completed
2703,2024-01-04 00:00:00,8,Paper,303.32,75.83,Completed
2704,2023-02-25 00:00:00,39,Paper,136.4,34.1,Pending
2705,2023-09-29 00:00:00,1,Glass,29.968,7.492,Pending
2706,2023-01-31 00:00:00,19,Plastic,71.72,17.93,Rejected
2707,2024-02-28 00:00:00,87,Plastic,214.232,53.558,Rejected
2708,2023-11-19 00:00:00,34,Plastic,159.944,39.986,Pending
2709,2024-02-03 00:00:00,13,Metal,187.016,46.754,Rejected
2710,2023-09-09 00:00:00,14,Organic,232,58,Completed
2711,2023-07-14 00:00:00,46,Glass,49.2,12.3,Completed
2712,2023-06-26 00:00:00,59,Metal,167.504,41.876,Rejected
2713,2023-06-30 00:00:00,97,Organic,329.176,82.294,Rejected
2714,2023-06-18 00:00:00,12,Glass,397.04,99.26,Pending
2715,2024-01-25 00:00:00,74,Glass,351.208,87.802,Rejected
2716,2024-02-10 00:00:00,73,Plastic,79.24,19.81,Pending
2717,2023-02-14 00:00:00,89,Plastic,247.792,61.948,Rejected
2718,2023-11-24 00:00:00,15,Paper,283.296,70.824,Pending
2719,2023-08-28 00:00:00,40,Metal,220.88,55.22,Rejected
2720,2024-01-25 00:00:00,3,Organic,50.528,12.632,Completed
2721,2023-06-05 00:00:00,74,Metal,308.144,77.036,Rejected
2722,2023-07-16 00:00:00,30,Plastic,20.52,5.13,Completed
2723,2023-09-27 00:00:00,74,Organic,91.184,22.796,Completed
2724,2023-08-31 00:00:00,40,Organic,101.888,25.472,Rejected
2725,2023-07-03 00:00:00,39,Paper,45.336,11.334,Completed
2726,2023-01-25 00:00:00,32,Paper,146.896,36.724,Rejected
2727,2023-08-27 00:00:00,34,Metal,308.344,77.086,Rejected
2728,2023-02-25 00:00:00,49,Glass,27.456,6.864,Pending
2729,2023-02-16 00:00:00,81,Metal,133.984,33.496,Rejected
2730,2023-02-16 00:00:00,37,Metal,361.376,90.344,Rejected
2731,2023-03-24 00:00:00,28,Paper,382.776,95.694,Rejected
2732,2023-03-26 00:00:00,38,Glass,146.712,36.678,Completed
2733,2023-05-28 00:00:00,38,Organic,236.184,59.046,Completed
2734,2023-03-20 00:00:00,56,Glass,310.568,77.642,Completed
2735,2023-09-29 00:00:00,44,Paper,333.568,83.392,Rejected
2736,2024-01-22 00:00:00,30,Glass,270.128,67.532,Pending
2737,2023-12-21 00:00:00,14,Plastic,286.888,71.722,Rejected
2738,2023-12-04 00:00:00,99,Organic,144.28,36.07,Pending
2739,2023-07-30 00:00:00,26,Paper,34.912,8.728,Pending
2740,2023-08-15 00:00:00,48,Paper,330.92,82.73,Rejected
2741,2023-03-01 00:00:00,79,Paper,48.224,12.056,Rejected
2742,2023-06-25 00:00:00,84,Organic,207.656,51.914,Pending
2743,2023-12-12 00:00:00,50,Plastic,168.584,42.146,Completed
2744,2023-06-29 00:00:00,29,Glass,389.744,97.436,Rejected
2745,2024-03-04 00:00:00,29,Plastic,150.368,37.592,Pending
2746,2023-12-09 00:00:00,44,Metal,241.624,60.406,Completed
2747,2023-03-08 00:00:00,24,Plastic,348.44,87.11,Pending
2748,2023-08-21 00:00:00,57,Plastic,88.08,22.02,Completed
2749,2023-11-26 00:00:00,67,Glass,47.088,11.772,Completed
2750,2023-11-11 00:00:00,60,Plastic,206.392,51.598,Pending
2751,2023-11-26 00:00:00,74,Organic,338.68,84.67,Pending
2752,2023-03-03 00:00:00,30,Paper,110.712,27.678,Completed
2753,2023-05-06 00:00:00,74,Paper,236.208,59.052,Pending
2754,2023-04-28 00:00:00,94,Organic,44.856,11.214,Pending
2755,2023-05-28 00:00:00,75,Paper,199.688,49.922,Rejected
2756,2023-10-24 00:00:00,68,Paper,9.56,2.39,Pending
2757,2023-02-08 00:00:00,72,Glass,242.592,60.648,Rejected
2758,2023-02-21 00:00:00,63,Organic,355.664,88.916,Pending
2759,2023-11-05 00:00:00,33,Glass,11.352,2.838,Rejected
2760,2023-01-02 00:00:00,42,Plastic,229.32,57.33,Pending
2761,2023-03-29 00:00:00,16,Metal,196.232,49.058,Completed
2762,2023-04-15 00:00:00,40,Paper,261.312,65.328,Pending
2763,2023-12-13 00:00:00,96,Metal,131.064,32.766,Pending
2764,2024-02-23 00:00:00,10,Metal,249.312,62.328,Pending
2765,2024-01-24 00:00:00,44,Glass,149.416,37.354,Pending
2766,2024-01-23 00:00:00,45,Glass,356.264,89.066,Completed
2767,2023-02-11 00:00:00,17,Plastic,308.4,77.1,Pending
2768,2023-10-26 00:00:00,5,Plastic,393.176,98.294,Pending
2769,2024-02-07 00:00:00,75,Metal,255.456,63.864,Rejected
2770,2023-12-19 00:00:00,44,Paper,347.336,86.834,Rejected
2771,2023-07-12 00:00:00,21,Metal,263.192,65.798,Pending
2772,2024-01-19 00:00:00,3,Plastic,231.472,57.868,Pending
2773,2023-02-23 00:00:00,36,Organic,333.456,83.364,Completed
2774,2023-05-17 00:00:00,67,Plastic,369.912,92.478,Completed
2775,2023-06-15 00:00:00,17,Metal,31.32,7.83,Pending
2776,2023-03-17 00:00:00,4,Metal,174.144,43.536,Rejected
2777,2023-08-07 00:00:00,22,Glass,260.04,65.01,Rejected
2778,2023-08-07 00:00:00,47,Organic,32.16,8.04,Completed
2779,2023-02-21 00:00:00,80,Organic,281.864,70.466,Rejected
2780,2023-11-10 00:00:00,11,Organic,117.664,29.416,Completed
2781,2023-01-12 00:00:00,84,Glass,203.64,50.91,Completed
2782,2023-09-18 00:00:00,91,Glass,140.984,35.246,Completed
2783,2024-02-08 00:00:00,94,Glass,200.84,50.21,Rejected
2784,2024-02-06 00:00:00,58,Glass,255.112,63.778,Rejected
2785,2023-03-15 00:00:00,66,Organic,254.104,63.526,Completed
2786,2023-08-09 00:00:00,36,Plastic,196.16,49.04,Rejected
2787,2023-08-15 00:00:00,97,Metal,92.392,23.098,Rejected
2788,2023-08-11 00:00:00,45,Metal,389.144,97.286,Pending
2789,2023-06-07 00:00:00,63,Metal,377.488,94.372,Completed
2790,2023-10-18 00:00:00,16,Organic,35.544,8.886,Completed
2791,2023-12-28 00:00:00,51,Plastic,135.296,33.824,Pending
2792,2023-04-21 00:00:00,35,Metal,381.136,95.284,Rejected
2793,2023-05-05 00:00:00,63,Metal,150.68,37.67,Completed
2794,2023-08-26 00:00:00,42,Paper,392.336,98.084,Completed
2795,2023-02-17 00:00:00,1,Glass,253.408,63.352,Rejected
2796,2023-02-15 00:00:00,90,Glass,31.176,7.794,Rejected
2797,2023-04-16 00:00:00,41,Glass,356.456,89.114,Rejected
2798,2023-09-19 00:00:00,74,Glass,219.768,54.942,Completed
2799,2023-06-11 00:00:00,69,Plastic,188.784,47.196,Completed
2800,2024-03-05 00:00:00,56,Organic,219.136,54.784,Rejected
2801,2024-01-28 00:00:00,96,Paper,135.2,33.8,Completed
2802,2023-04-06 00:00:00,5,Glass,378.768,94.692,Pending
2803,2024-03-26 00:00:00,48,Organic,149.28,37.32,Pending
2804,2023-08-22 00:00:00,69,Paper,257.616,64.404,Rejected
2805,2023-03-25 00:00:00,13,Paper,398.848,99.712,Completed
2806,2023-07-20 00:00:00,13,Organic,265.56,66.39,Rejected
2807,2023-09-29 00:00:00,65,Organic,256.168,64.042,Pending
2808,2024-03-20 00:00:00,54,Plastic,146.656,36.664,Pending
2809,2024-03-10 00:00:00,16,Glass,71.704,17.926,Completed
2810,2023-11-09 00:00:00,45,Metal,232.704,58.176,Completed
2811,2023-11-02 00:00:00,28,Organic,163.384,40.846,Rejected
2812,2023-05-24 00:00:00,73,Plastic,244.072,61.018,Rejected
2813,2024-02-13 00:00:00,65,Metal,363.856,90.964,Rejected
2814,2023-12-07 00:00:00,79,Metal,338.352,84.588,Rejected
2815,2023-08-11 00:00:00,83,Paper,46.552,11.638,Completed
2816,2023-11-09 00:00:00,8,Paper,318.048,79.512,Rejected
2817,2023-11-01 00:00:00,29,Paper,216.376,54.094,Rejected
2818,2023-04-29 00:00:00,63,Glass,110.984,27.746,Completed
2819,2023-01-17 00:00:00,54,Paper,88.648,22.162,Pending
2820,2023-01-17 00:00:00,58,Glass,261.32,65.33,Pending
2821,2023-08-17 00:00:00,73,Paper,196.352,49.088,Rejected
2822,2024-01-15 00:00:00,19,Glass,352.976,88.244,Rejected
2823,2023-08-29 00:00:00,66,Paper,222.912,55.728,Rejected
2824,2023-02-24 00:00:00,85,Paper,75.88,18.97,Pending
2825,2023-06-05 00:00:00,38,Plastic,31.472,7.868,Rejected
2826,2023-06-08 00:00:00,27,Paper,200.032,50.008,Pending
2827,2023-03-08 00:00:00,34,Glass,296.552,74.138,Completed
2828,2023-01-30 00:00:00,73,Organic,26.624,6.656,Completed
2829,2024-03-01 00:00:00,91,Paper,350.752,87.688,Rejected
2830,2024-02-11 00:00:00,1,Glass,28.208,7.052,Completed
2831,2023-03-22 00:00:00,6,Glass,240.304,60.076,Rejected
2832,2023-12-18 00:00:00,23,Plastic,49.096,12.274,Pending
2833,2023-12-23 00:00:00,40,Organic,112.552,28.138,Rejected
2834,2023-05-23 00:00:00,8,Plastic,203.912,50.978,Completed
2835,2023-02-25 00:00:00,9,Paper,162.616,40.654,Completed
2836,2023-01-22 00:00:00,24,Organic,76.512,19.128,Pending
2837,2023-01-17 00:00:00,71,Paper,261.768,65.442,Rejected
2838,2023-04-03 00:00:00,42,Metal,82.776,20.694,Rejected
2839,2023-05-30 00:00:00,13,Plastic,244.648,61.162,Completed
2840,2024-03-13 00:00:00,45,Metal,69.304,17.326,Completed
2841,2023-07-17 00:00:00,50,Glass,320.608,80.152,Completed
2842,2023-12-12 00:00:00,75,Glass,126.96,31.74,Pending
2843,2023-12-04 00:00:00,38,Glass,126.288,31.572,Rejected
2844,2023-12-24 00:00:00,84,Organic,238.848,59.712,Pending
2845,2023-12-13 00:00:00,22,Metal,392.696,98.174,Rejected
2846,2024-01-07 00:00:00,54,Organic,59.296,14.824,Pending
2847,2023-03-26 00:00:00,94,Organic,325.088,81.272,Pending
2848,2023-05-13 00:00:00,35,Paper,193.176,48.294,Completed
2849,2024-03-01 00:00:00,15,Paper,94.944,23.736,Rejected
2850,2023-04-14 00:00:00,72,Paper,74.632,18.658,Completed
2851,2023-03-17 00:00:00,21,Plastic,161.64,40.41,Rejected
2852,2023-09-07 00:00:00,73,Glass,99.568,24.892,Rejected
2853,2023-07-21 00:00:00,11,Metal,317.064,79.266,Completed
2854,2024-02-01 00:00:00,13,Paper,82.352,20.588,Completed
2855,2023-11-03 00:00:00,97,Plastic,158.12,39.53,Rejected
2856,2023-02-25 00:00:00,28,Metal,40.064,10.016,Rejected
2857,2023-06-21 00:00:00,33,Organic,114.56,28.64,Completed
2858,2023-12-02 00:00:00,29,Organic,179.192,44.798,Completed
2859,2023-07-30 00:00:00,100,Paper,105.704,26.426,Completed
2860,2023-01-20 00:00:00,70,Metal,369.288,92.322,Completed
2861,2023-08-10 00:00:00,84,Organic,83.736,20.934,Completed
2862,2023-08-25 00:00:00,35,Organic,144.44,36.11,Completed
2863,2023-12-02 00:00:00,78,Plastic,207.016,51.754,Rejected
2864,2023-10-29 00:00:00,59,Glass,164.432,41.108,Completed
2865,2023-09-01 00:00:00,6,Glass,327.416,81.854,Pending
2866,2023-11-01 00:00:00,64,Plastic,327.76,81.94,Pending
2867,2023-10-12 00:00:00,100,Organic,230.352,57.588,Pending
2868,2023-06-07 00:00:00,62,Glass,201.504,50.376,Rejected
2869,2023-07-30 00:00:00,9,Glass,19.656,4.914,Completed
2870,2023-06-20 00:00:00,16,Organic,55.712,13.928,Rejected
2871,2023-04-19 00:00:00,62,Plastic,368.024,92.006,Rejected
2872,2024-02-03 00:00:00,12,Paper,210.776,52.694,Rejected
2873,2024-01-12 00:00:00,19,Plastic,134.12,33.53,Pending
2874,2023-11-20 00:00:00,11,Metal,12.064,3.016,Rejected
2875,2023-02-13 00:00:00,39,Paper,122.264,30.566,Pending
2876,2023-05-20 00:00:00,68,Metal,200.448,50.112,Pending
2877,2023-09-05 00:00:00,19,Paper,398.224,99.556,Completed
2878,2023-09-09 00:00:00,87,Metal,309.264,77.316,Rejected
2879,2023-08-21 00:00:00,20,Metal,129.072,32.268,Rejected
2880,2023-10-28 00:00:00,74,Metal,52.664,13.166,Rejected
2881,2024-02-13 00:00:00,89,Organic,348.544,87.136,Completed
2882,2023-05-21 00:00:00,60,Plastic,262.048,65.512,Completed
2883,2023-02-21 00:00:00,90,Paper,327.216,81.804,Completed
2884,2023-10-21 00:00:00,83,Glass,39.104,9.776,Rejected
2885,2023-06-16 00:00:00,66,Plastic,60.04,15.01,Rejected
2886,2023-10-22 00:00:00,80,Glass,137.624,34.406,Completed
2887,2023-02-27 00:00:00,40,Plastic,322.528,80.632,Rejected
2888,2023-07-02 00:00:00,34,Metal,109.232,27.308,Rejected
2889,2023-04-25 00:00:00,57,Plastic,159.584,39.896,Rejected
2890,2023-05-12 00:00:00,7,Metal,268,67,Pending
2891,2023-03-09 00:00:00,7,Glass,153.024,38.256,Pending
2892,2023-05-25 00:00:00,79,Metal,278.728,69.682,Completed
2893,2023-02-16 00:00:00,42,Plastic,163.904,40.976,Rejected
2894,2023-09-10 00:00:00,64,Organic,93.824,23.456,Rejected
2895,2023-08-07 00:00:00,47,Paper,236.424,59.106,Completed
2896,2023-06-24 00:00:00,23,Plastic,97.536,24.384,Rejected
2897,2024-03-19 00:00:00,47,Metal,117.264,29.316,Completed
2898,2023-03-11 00:00:00,95,Metal,108.32,27.08,Completed
2899,2023-11-08 00:00:00,83,Organic,378.92,94.73,Pending
2900,2023-09-11 00:00:00,66,Organic,327.224,81.806,Completed
2901,2023-10-08 00:00:00,42,Glass,325.568,81.392,Completed
2902,2023-12-30 00:00:00,78,Metal,138.088,34.522,Rejected
2903,2023-06-10 00:00:00,76,Plastic,191.536,47.884,Pending
2904,2024-02-23 00:00:00,43,Glass,374.816,93.704,Completed
2905,2023-01-17 00:00:00,60,Metal,391.952,97.988,Completed
2906,2024-02-02 00:00:00,90,Metal,84.456,21.114,Rejected
2907,2024-02-01 00:00:00,94,Organic,316.168,79.042,Rejected
2908,2023-02-19 00:00:00,49,Glass,328.296,82.074,Completed
2909,2023-06-14 00:00:00,42,Plastic,218.048,54.512,Pending
2910,2024-03-06 00:00:00,93,Paper,304.824,76.206,Completed
2911,2023-06-02 00:00:00,89,Metal,397.288,99.322,Rejected
2912,2024-02-17 00:00:00,88,Paper,178.608,44.652,Pending
2913,2024-02-29 00:00:00,27,Metal,220.552,55.138,Rejected
2914,2023-11-27 00:00:00,40,Paper,283.816,70.954,Pending
2915,2023-06-14 00:00:00,52,Organic,214.44,53.61,Completed
2916,2024-03-07 00:00:00,9,Metal,73.384,18.346,Pending
2917,2024-02-26 00:00:00,57,Organic,189.672,47.418,Completed
