inward_id,date,user_id,material_type,quantity,vendor,status
2702,2023-07-10 00:00:00,88,Plastic,220.52,Vendor_21,Pending
2703,2023-10-09 00:00:00,100,Metal,163.08,Vendor_14,Completed
2704,2023-08-13 00:00:00,9,Glass,130.84,Vendor_42,Pending
2705,2023-09-01 00:00:00,11,Plastic,23.54,Vendor_33,Completed
2706,2023-01-29 00:00:00,21,Glass,244.09,Vendor_20,Pending
2707,2024-01-25 00:00:00,1,Plastic,85.55,Vendor_3,Pending
2708,2023-11-20 00:00:00,27,Organic,63.21,Vendor_46,Rejected
2709,2024-02-03 00:00:00,47,Organic,307.84,Vendor_11,Pending
2710,2023-05-08 00:00:00,14,Organic,103.9,Vendor_12,Rejected
2711,2024-01-06 00:00:00,30,Glass,419.73,Vendor_25,Completed
2712,2023-09-19 00:00:00,13,Metal,171.76,Vendor_30,Pending
2713,2023-11-08 00:00:00,16,Plastic,241.39,Vendor_18,Rejected
2714,2024-02-16 00:00:00,65,Paper,342.44,Vendor_11,Pending
2715,2023-06-23 00:00:00,45,Organic,443.4,Vendor_38,Pending
2716,2023-02-19 00:00:00,22,Metal,493.3,Vendor_2,Pending
2717,2023-05-23 00:00:00,21,Plastic,406.16,Vendor_44,Completed
2718,2023-02-12 00:00:00,7,Glass,264.8,Vendor_30,Pending
2719,2023-11-01 00:00:00,54,Plastic,57.16,Vendor_8,Completed
2720,2024-03-03 00:00:00,74,Plastic,239.17,Vendor_29,Rejected
2721,2023-11-28 00:00:00,21,Paper,170.73,Vendor_9,Pending
2722,2023-08-06 00:00:00,69,Glass,243.2,Vendor_34,Completed
2723,2023-05-02 00:00:00,47,Plastic,434.61,Vendor_23,Pending
2724,2023-07-11 00:00:00,98,Paper,15.69,Vendor_28,Pending
2725,2023-11-01 00:00:00,39,Paper,18.03,Vendor_27,Completed
2726,2023-02-16 00:00:00,38,Plastic,187.7,Vendor_40,Rejected
2727,2023-07-22 00:00:00,29,Paper,202.05,Vendor_12,Completed
2728,2023-07-30 00:00:00,82,Glass,498.73,Vendor_18,Pending
2729,2023-10-26 00:00:00,19,Paper,22.03,Vendor_46,Completed
2730,2024-03-02 00:00:00,93,Metal,314.19,Vendor_32,Pending
2731,2023-03-30 00:00:00,60,Paper,336.09,Vendor_20,Pending
2732,2023-10-03 00:00:00,91,Glass,294.74,Vendor_36,Rejected
2733,2023-04-08 00:00:00,22,Plastic,177.87,Vendor_12,Completed
2734,2024-03-20 00:00:00,48,Paper,87.5,Vendor_6,Rejected
2735,2023-01-11 00:00:00,43,Paper,460.22,Vendor_22,Rejected
2736,2023-09-02 00:00:00,94,Metal,233.17,Vendor_43,Completed
2737,2023-05-05 00:00:00,15,Plastic,126.45,Vendor_39,Pending
2738,2023-02-11 00:00:00,76,Plastic,129.02,Vendor_26,Pending
2739,2023-09-08 00:00:00,33,Paper,319.56,Vendor_13,Completed
2740,2023-03-30 00:00:00,35,Glass,455.27,Vendor_44,Rejected
2741,2023-05-09 00:00:00,80,Plastic,306.1,Vendor_23,Pending
2742,2023-02-05 00:00:00,83,Paper,495.12,Vendor_48,Completed
2743,2023-08-06 00:00:00,38,Metal,383.13,Vendor_3,Pending
2744,2023-03-30 00:00:00,90,Organic,321.67,Vendor_43,Rejected
2745,2023-06-09 00:00:00,34,Plastic,126.3,Vendor_6,Completed
2746,2023-04-20 00:00:00,3,Glass,498.45,Vendor_8,Completed
2747,2024-03-04 00:00:00,64,Plastic,83.36,Vendor_14,Pending
2748,2023-04-27 00:00:00,31,Plastic,198.39,Vendor_24,Completed
2749,2024-02-25 00:00:00,58,Paper,37.69,Vendor_32,Completed
2750,2023-05-16 00:00:00,40,Metal,173.04,Vendor_31,Pending
2751,2023-04-18 00:00:00,35,Glass,141.81,Vendor_15,Completed
2752,2023-12-06 00:00:00,55,Glass,423.21,Vendor_2,Pending
2753,2023-01-04 00:00:00,61,Paper,275.14,Vendor_38,Completed
2754,2023-08-29 00:00:00,9,Paper,150.28,Vendor_20,Rejected
2755,2023-12-22 00:00:00,48,Metal,117.71,Vendor_21,Completed
2756,2024-01-14 00:00:00,23,Metal,292.61,Vendor_1,Pending
2757,2023-03-06 00:00:00,27,Metal,200.87,Vendor_7,Completed
2758,2023-02-08 00:00:00,74,Plastic,366.63,Vendor_44,Rejected
2759,2023-06-08 00:00:00,44,Glass,81.48,Vendor_49,Completed
2760,2023-05-01 00:00:00,3,Organic,307.79,Vendor_41,Rejected
2761,2023-12-05 00:00:00,56,Plastic,451.41,Vendor_43,Completed
2762,2023-01-11 00:00:00,59,Paper,333.24,Vendor_42,Completed
2763,2023-11-05 00:00:00,37,Paper,289.19,Vendor_3,Completed
2764,2023-08-05 00:00:00,94,Plastic,166.32,Vendor_50,Completed
2765,2023-03-15 00:00:00,18,Organic,142.12,Vendor_41,Pending
2766,2023-05-11 00:00:00,54,Plastic,378.8,Vendor_1,Completed
2767,2023-03-08 00:00:00,24,Plastic,101.3,Vendor_48,Completed
2768,2024-01-05 00:00:00,8,Plastic,267.06,Vendor_16,Pending
2769,2023-06-25 00:00:00,80,Organic,184.26,Vendor_17,Completed
2770,2023-02-15 00:00:00,13,Paper,432.22,Vendor_16,Rejected
2771,2023-07-20 00:00:00,50,Organic,415.71,Vendor_39,Pending
2772,2023-01-12 00:00:00,65,Organic,439.8,Vendor_33,Pending
2773,2024-01-26 00:00:00,37,Organic,258.32,Vendor_1,Rejected
2774,2023-08-04 00:00:00,8,Plastic,364.08,Vendor_33,Pending
2775,2024-03-20 00:00:00,41,Paper,38.23,Vendor_38,Pending
2776,2023-09-16 00:00:00,59,Paper,415.75,Vendor_42,Completed
2777,2023-03-21 00:00:00,46,Organic,371.16,Vendor_32,Rejected
2778,2023-12-16 00:00:00,88,Glass,238.98,Vendor_8,Completed
2779,2024-01-05 00:00:00,63,Paper,344.07,Vendor_4,Completed
2780,2024-01-04 00:00:00,23,Metal,229.34,Vendor_18,Pending
2781,2023-11-26 00:00:00,33,Plastic,138.48,Vendor_24,Completed
2782,2023-09-26 00:00:00,54,Glass,90.85,Vendor_34,Pending
2783,2023-02-07 00:00:00,58,Plastic,265.61,Vendor_2,Rejected
2784,2023-08-10 00:00:00,27,Plastic,397.94,Vendor_2,Completed
2785,2023-08-15 00:00:00,11,Plastic,162.87,Vendor_25,Rejected
2786,2023-03-19 00:00:00,42,Organic,153.24,Vendor_45,Completed
2787,2023-02-11 00:00:00,68,Metal,116.92,Vendor_10,Rejected
2788,2023-01-31 00:00:00,62,Paper,90.67,Vendor_33,Rejected
2789,2023-10-27 00:00:00,15,Organic,408.13,Vendor_38,Rejected
2790,2023-09-09 00:00:00,6,Paper,178.37,Vendor_33,Rejected
2791,2024-01-03 00:00:00,8,Glass,346.35,Vendor_26,Rejected
2792,2023-06-19 00:00:00,54,Glass,372.06,Vendor_9,Completed
2793,2023-05-22 00:00:00,46,Paper,286.05,Vendor_17,Completed
2794,2024-02-27 00:00:00,41,Paper,363.34,Vendor_29,Rejected
2795,2024-02-03 00:00:00,91,Paper,106.64,Vendor_13,Completed
2796,2023-03-03 00:00:00,68,Plastic,422.85,Vendor_17,Rejected
2797,2023-01-29 00:00:00,86,Plastic,84.44,Vendor_10,Pending
2798,2023-10-31 00:00:00,54,Paper,319.09,Vendor_5,Completed
2799,2023-09-18 00:00:00,87,Paper,260.39,Vendor_7,Pending
2800,2024-02-28 00:00:00,64,Organic,200.01,Vendor_17,Completed
2801,2024-01-26 00:00:00,19,Paper,157.47,Vendor_44,Rejected
2802,2023-01-22 00:00:00,77,Organic,137.17,Vendor_44,Completed
2803,2023-12-23 00:00:00,10,Organic,440.88,Vendor_26,Completed
2804,2024-01-18 00:00:00,25,Metal,90.81,Vendor_16,Completed
2805,2024-02-01 00:00:00,60,Glass,28.51,Vendor_10,Completed
2806,2023-07-04 00:00:00,58,Organic,66.53,Vendor_5,Pending
2807,2023-04-22 00:00:00,1,Plastic,424.02,Vendor_21,Rejected
2808,2023-03-23 00:00:00,22,Organic,456.87,Vendor_11,Rejected
2809,2023-10-04 00:00:00,91,Paper,72.27,Vendor_3,Rejected
2810,2024-01-01 00:00:00,51,Metal,164.86,Vendor_34,Rejected
2811,2023-06-03 00:00:00,37,Paper,318.56,Vendor_48,Pending
2812,2023-04-06 00:00:00,25,Organic,328.62,Vendor_28,Rejected
2813,2023-01-21 00:00:00,49,Metal,126.07,Vendor_48,Pending
2814,2023-08-16 00:00:00,73,Organic,13.79,Vendor_37,Completed
2815,2023-09-17 00:00:00,87,Organic,206.2,Vendor_48,Pending
2816,2023-11-05 00:00:00,47,Plastic,476.3,Vendor_49,Pending
2817,2023-06-24 00:00:00,8,Paper,58.11,Vendor_15,Pending
2818,2024-02-25 00:00:00,40,Paper,206.63,Vendor_38,Pending
2819,2023-02-26 00:00:00,79,Glass,224.42,Vendor_6,Rejected
2820,2023-03-05 00:00:00,61,Organic,132.65,Vendor_34,Completed
2821,2023-11-29 00:00:00,53,Glass,393.79,Vendor_8,Pending
2822,2024-01-21 00:00:00,26,Metal,99.58,Vendor_32,Rejected
2823,2023-01-18 00:00:00,83,Organic,460.8,Vendor_36,Completed
2824,2024-03-14 00:00:00,97,Glass,99.65,Vendor_25,Completed
2825,2023-06-07 00:00:00,62,Metal,307.85,Vendor_40,Rejected
2826,2023-02-24 00:00:00,55,Paper,404.86,Vendor_5,Rejected
2827,2024-02-19 00:00:00,53,Paper,310.92,Vendor_44,Pending
2828,2024-01-26 00:00:00,80,Organic,279.7,Vendor_32,Completed
2829,2023-06-29 00:00:00,49,Metal,146.29,Vendor_23,Rejected
2830,2023-10-15 00:00:00,42,Organic,88.89,Vendor_2,Rejected
2831,2023-06-07 00:00:00,1,Metal,38.67,Vendor_8,Rejected
2832,2023-04-03 00:00:00,53,Paper,279.62,Vendor_31,Pending
2833,2023-07-15 00:00:00,94,Glass,11.36,Vendor_34,Completed
2834,2024-02-15 00:00:00,92,Paper,391.31,Vendor_23,Rejected
2835,2023-09-05 00:00:00,79,Glass,491.69,Vendor_14,Pending
2836,2023-05-13 00:00:00,17,Glass,168.85,Vendor_25,Rejected
2837,2023-12-06 00:00:00,78,Organic,334.52,Vendor_30,Rejected
2838,2023-12-01 00:00:00,14,Organic,390.01,Vendor_13,Completed
2839,2024-03-04 00:00:00,54,Organic,274.73,Vendor_15,Pending
2840,2023-07-20 00:00:00,94,Metal,343.85,Vendor_41,Completed
2841,2023-08-07 00:00:00,64,Paper,411.29,Vendor_47,Rejected
2842,2023-06-01 00:00:00,26,Plastic,289.16,Vendor_33,Completed
2843,2023-05-03 00:00:00,100,Paper,145.5,Vendor_50,Pending
2844,2023-01-19 00:00:00,39,Plastic,324.73,Vendor_48,Completed
2845,2023-12-02 00:00:00,82,Paper,233.51,Vendor_13,Completed
2846,2023-10-19 00:00:00,23,Organic,157.05,Vendor_1,Rejected
2847,2023-08-17 00:00:00,84,Organic,384.81,Vendor_6,Rejected
2848,2023-01-18 00:00:00,45,Glass,439.11,Vendor_22,Pending
2849,2024-01-23 00:00:00,28,Metal,65.15,Vendor_6,Completed
2850,2023-08-19 00:00:00,96,Paper,383.76,Vendor_39,Pending
2851,2023-10-21 00:00:00,74,Glass,200.86,Vendor_28,Completed
2852,2023-04-09 00:00:00,98,Paper,266.53,Vendor_16,Pending
2853,2023-04-24 00:00:00,13,Organic,355.5,Vendor_26,Completed
2854,2023-08-16 00:00:00,76,Metal,494.98,Vendor_14,Rejected
2855,2023-09-06 00:00:00,7,Plastic,219.77,Vendor_17,Completed
2856,2023-07-03 00:00:00,40,Paper,100.34,Vendor_2,Pending
2857,2023-04-08 00:00:00,99,Plastic,95.61,Vendor_15,Rejected
2858,2024-02-25 00:00:00,43,Paper,260.96,Vendor_30,Pending
2859,2023-01-22 00:00:00,78,Organic,180.96,Vendor_22,Rejected
2860,2023-02-09 00:00:00,26,Organic,413.92,Vendor_38,Pending
2861,2023-12-01 00:00:00,85,Organic,427.12,Vendor_40,Pending
2862,2023-08-21 00:00:00,62,Paper,490.64,Vendor_50,Rejected
2863,2023-02-03 00:00:00,96,Organic,99.58,Vendor_43,Pending
2864,2023-04-30 00:00:00,62,Organic,95.33,Vendor_25,Completed
2865,2024-02-03 00:00:00,12,Metal,302.24,Vendor_31,Pending
2866,2023-11-12 00:00:00,11,Organic,293.42,Vendor_13,Pending
2867,2023-05-22 00:00:00,71,Paper,143.91,Vendor_40,Rejected
2868,2023-05-17 00:00:00,47,Organic,142.52,Vendor_38,Pending
2869,2023-05-17 00:00:00,39,Paper,125.15,Vendor_29,Completed
2870,2023-02-13 00:00:00,66,Paper,323.34,Vendor_48,Completed
2871,2023-05-16 00:00:00,73,Paper,171.42,Vendor_27,Rejected
2872,2023-06-12 00:00:00,54,Plastic,132.16,Vendor_31,Completed
2873,2024-03-06 00:00:00,58,Metal,158.61,Vendor_32,Pending
2874,2023-10-28 00:00:00,22,Plastic,447.98,Vendor_34,Pending
2875,2024-03-03 00:00:00,3,Organic,72.17,Vendor_48,Rejected
2876,2024-03-24 00:00:00,16,Metal,296.3,Vendor_25,Pending
2877,2024-03-19 00:00:00,31,Organic,213.37,Vendor_10,Completed
2878,2023-05-08 00:00:00,75,Metal,79.99,Vendor_12,Pending
2879,2023-05-27 00:00:00,44,Organic,408.35,Vendor_41,Rejected
2880,2024-02-02 00:00:00,85,Organic,231.9,Vendor_2,Completed
2881,2023-01-06 00:00:00,67,Plastic,183.22,Vendor_18,Completed
2882,2023-09-17 00:00:00,5,Organic,73.04,Vendor_31,Pending
2883,2024-03-15 00:00:00,91,Paper,182.14,Vendor_17,Pending
2884,2024-01-05 00:00:00,25,Plastic,427.15,Vendor_40,Rejected
2885,2023-01-31 00:00:00,72,Glass,231.31,Vendor_45,Pending
2886,2023-06-08 00:00:00,63,Paper,10.49,Vendor_20,Rejected
2887,2024-02-09 00:00:00,19,Metal,385.4,Vendor_35,Rejected
2888,2023-05-12 00:00:00,15,Metal,498,Vendor_21,Completed
2889,2023-03-21 00:00:00,69,Plastic,156.69,Vendor_37,Rejected
2890,2024-01-27 00:00:00,62,Metal,157.99,Vendor_7,Completed
2891,2023-01-15 00:00:00,27,Metal,343.8,Vendor_42,Completed
2892,2023-06-23 00:00:00,59,Glass,286.16,Vendor_7,Pending
2893,2024-01-03 00:00:00,64,Metal,311.39,Vendor_2,Pending
2894,2023-01-16 00:00:00,88,Organic,263.46,Vendor_23,Completed
2895,2023-12-31 00:00:00,32,Organic,240.78,Vendor_37,Pending
2896,2023-10-05 00:00:00,80,Organic,394.61,Vendor_44,Rejected
2897,2023-10-17 00:00:00,31,Plastic,488.15,Vendor_21,Pending
2898,2023-02-15 00:00:00,45,Paper,410.98,Vendor_41,Rejected
2899,2024-02-08 00:00:00,25,Metal,250.83,Vendor_47,Pending
2900,2023-11-29 00:00:00,89,Metal,32.24,Vendor_28,Rejected
2901,2023-07-06 00:00:00,99,Paper,169.4,Vendor_32,Rejected
2902,2023-07-23 00:00:00,57,Metal,220.03,Vendor_31,Completed
2903,2024-03-20 00:00:00,12,Metal,336.24,Vendor_31,Pending
2904,2023-07-05 00:00:00,70,Plastic,157.2,Vendor_36,Pending
2905,2023-12-16 00:00:00,69,Paper,114.85,Vendor_44,Completed
2906,2024-03-22 00:00:00,32,Plastic,229.96,Vendor_46,Pending
2907,2023-04-10 00:00:00,4,Organic,421.02,Vendor_18,Completed
2908,2024-01-01 00:00:00,28,Plastic,94.39,Vendor_15,Pending
2909,2024-01-25 00:00:00,56,Organic,51.28,Vendor_46,Rejected
2910,2023-05-05 00:00:00,62,Organic,202.4,Vendor_5,Pending
2911,2023-04-15 00:00:00,83,Paper,176.34,Vendor_46,Completed
2912,2024-01-26 00:00:00,27,Paper,106.82,Vendor_25,Rejected
2913,2023-02-17 00:00:00,22,Organic,284.17,Vendor_5,Pending
2914,2023-04-07 00:00:00,1,Organic,118.25,Vendor_6,Pending
2915,2023-01-12 00:00:00,21,Metal,328.15,Vendor_14,Rejected
2916,2023-08-30 00:00:00,41,Metal,61.32,Vendor_41,Completed
2917,2023-03-10 00:00:00,57,Glass,384.26,Vendor_27,Completed
2918,2023-09-21 00:00:00,39,Metal,54,Vendor_14,Pending
2919,2023-04-28 00:00:00,9,Organic,433.84,Vendor_48,Completed
2920,2023-02-26 00:00:00,2,Plastic,284.38,Vendor_36,Completed
2921,2023-03-23 00:00:00,87,Glass,92.11,Vendor_10,Pending
2922,2024-02-05 00:00:00,6,Glass,389.78,Vendor_13,Pending
2923,2024-02-06 00:00:00,24,Metal,89.29,Vendor_24,Pending
2924,2023-04-30 00:00:00,29,Glass,34.51,Vendor_34,Completed
2925,2023-04-23 00:00:00,29,Plastic,74.15,Vendor_11,Rejected
2926,2023-11-14 00:00:00,51,Organic,432.24,Vendor_14,Completed
2927,2023-06-07 00:00:00,94,Metal,202.37,Vendor_42,Completed
2928,2023-05-17 00:00:00,36,Organic,420.37,Vendor_2,Pending
2929,2023-12-15 00:00:00,53,Organic,450.41,Vendor_9,Pending
2930,2023-06-06 00:00:00,82,Organic,63.24,Vendor_5,Completed
2931,2023-12-06 00:00:00,6,Paper,412.65,Vendor_42,Completed
2932,2023-11-08 00:00:00,8,Paper,351.27,Vendor_12,Completed
2933,2023-07-23 00:00:00,41,Plastic,336.87,Vendor_27,Completed
2934,2023-06-06 00:00:00,62,Organic,287.65,Vendor_34,Completed
2935,2023-12-20 00:00:00,83,Glass,280.13,Vendor_44,Pending
2936,2023-03-29 00:00:00,4,Organic,440.14,Vendor_28,Pending
2937,2023-01-29 00:00:00,67,Paper,441.59,Vendor_39,Pending
2938,2023-12-26 00:00:00,46,Plastic,20.88,Vendor_25,Pending
2939,2023-11-02 00:00:00,87,Metal,298.24,Vendor_2,Completed
2940,2023-02-19 00:00:00,34,Paper,217.88,Vendor_5,Completed
2941,2023-04-02 00:00:00,13,Paper,216.09,Vendor_43,Completed
2942,2023-10-16 00:00:00,50,Paper,189.57,Vendor_22,Completed
2943,2023-01-11 00:00:00,44,Glass,21.07,Vendor_14,Completed
2944,2024-03-06 00:00:00,32,Glass,439.53,Vendor_17,Pending
2945,2023-05-29 00:00:00,27,Organic,293.27,Vendor_43,Rejected
2946,2023-11-05 00:00:00,65,Organic,13.07,Vendor_39,Rejected
2947,2023-10-13 00:00:00,22,Glass,317.98,Vendor_45,Rejected
2948,2024-02-26 00:00:00,29,Plastic,406.44,Vendor_50,Completed
2949,2023-01-21 00:00:00,84,Paper,361.83,Vendor_44,Completed
2950,2023-03-22 00:00:00,69,Glass,32.27,Vendor_38,Pending
2951,2023-04-26 00:00:00,1,Glass,499.32,Vendor_50,Pending
2952,2023-04-27 00:00:00,73,Metal,157.75,Vendor_9,Completed
2953,2023-05-31 00:00:00,20,Glass,495.06,Vendor_24,Rejected
2954,2024-01-24 00:00:00,38,Paper,405.94,Vendor_30,Rejected
2955,2023-01-22 00:00:00,29,Paper,138.94,Vendor_13,Rejected
2956,2023-02-01 00:00:00,43,Metal,126.92,Vendor_49,Pending
2957,2023-01-17 00:00:00,45,Metal,347.14,Vendor_2,Completed
2958,2023-06-27 00:00:00,88,Plastic,323.18,Vendor_4,Pending
2959,2023-03-11 00:00:00,71,Glass,387.82,Vendor_35,Pending
2960,2023-02-05 00:00:00,60,Paper,464.14,Vendor_2,Completed
2961,2023-05-20 00:00:00,72,Paper,435.65,Vendor_22,Pending
2962,2023-12-13 00:00:00,48,Paper,460.89,Vendor_39,Completed
2963,2023-10-11 00:00:00,38,Organic,275.99,Vendor_4,Pending
2964,2024-02-04 00:00:00,70,Plastic,50.46,Vendor_42,Completed
2965,2023-08-14 00:00:00,55,Organic,389.03,Vendor_7,Rejected
2966,2023-03-17 00:00:00,20,Plastic,171.72,Vendor_23,Rejected
2967,2023-08-10 00:00:00,90,Paper,169.84,Vendor_3,Rejected
2968,2023-10-07 00:00:00,47,Glass,267.91,Vendor_14,Completed
2969,2024-03-12 00:00:00,46,Glass,191.31,Vendor_45,Completed
2970,2024-03-16 00:00:00,17,Metal,86.65,Vendor_48,Pending
2971,2023-12-13 00:00:00,70,Metal,44.06,Vendor_10,Pending
2972,2023-10-01 00:00:00,39,Organic,354.68,Vendor_32,Pending
2973,2023-12-20 00:00:00,50,Metal,158.94,Vendor_1,Completed
2974,2024-01-25 00:00:00,10,Organic,375.56,Vendor_15,Rejected
2975,2023-06-29 00:00:00,72,Glass,465.84,Vendor_30,Rejected
2976,2023-06-04 00:00:00,28,Metal,442.47,Vendor_31,Rejected
2977,2023-06-06 00:00:00,17,Glass,358.22,Vendor_48,Completed
2978,2023-11-17 00:00:00,50,Metal,465.28,Vendor_45,Pending
2979,2023-05-28 00:00:00,94,Glass,39.1,Vendor_41,Rejected
2980,2023-08-13 00:00:00,42,Metal,261.23,Vendor_6,Rejected
2981,2023-11-28 00:00:00,85,Organic,135.09,Vendor_10,Rejected
2982,2023-03-25 00:00:00,87,Paper,203.01,Vendor_29,Rejected
2983,2024-03-04 00:00:00,83,Plastic,21.17,Vendor_17,Completed
2984,2023-02-25 00:00:00,48,Metal,140.89,Vendor_5,Completed
2985,2023-03-31 00:00:00,9,Paper,210.68,Vendor_7,Rejected
2986,2023-09-03 00:00:00,69,Glass,351.77,Vendor_45,Pending
2987,2023-02-09 00:00:00,81,Plastic,287.53,Vendor_49,Completed
2988,2023-08-01 00:00:00,88,Metal,402.03,Vendor_15,Completed
2989,2023-12-24 00:00:00,44,Plastic,385.92,Vendor_3,Pending
2990,2023-03-19 00:00:00,70,Paper,220.82,Vendor_40,Completed
2991,2023-01-15 00:00:00,75,Glass,396.24,Vendor_14,Completed
2992,2023-08-28 00:00:00,39,Organic,63.75,Vendor_4,Pending
2993,2024-02-25 00:00:00,67,Organic,233.53,Vendor_42,Completed
2994,2023-04-03 00:00:00,75,Organic,225.95,Vendor_1,Completed
2995,2023-05-27 00:00:00,54,Paper,440.65,Vendor_18,Completed
2996,2024-01-15 00:00:00,95,Organic,125.97,Vendor_2,Completed
2997,2023-05-01 00:00:00,22,Metal,246.01,Vendor_34,Pending
2998,2023-06-27 00:00:00,16,Organic,430.71,Vendor_50,Pending
2999,2023-02-27 00:00:00,94,Paper,43.34,Vendor_22,Rejected
3000,2024-01-29 00:00:00,89,Plastic,193.92,Vendor_41,Rejected
3001,2023-08-16 00:00:00,18,Plastic,449.92,Vendor_14,Pending
3002,2023-11-08 00:00:00,37,Metal,317.27,Vendor_45,Pending
3003,2024-03-16 00:00:00,67,Plastic,164.92,Vendor_13,Pending
3004,2023-05-04 00:00:00,11,Metal,334.58,Vendor_35,Rejected
3005,2023-08-31 00:00:00,16,Paper,62.26,Vendor_34,Completed
3006,2023-09-19 00:00:00,28,Paper,437.33,Vendor_12,Pending
3007,2023-11-27 00:00:00,98,Organic,330.26,Vendor_3,Rejected
3008,2023-10-03 00:00:00,37,Metal,95.2,Vendor_27,Pending
3009,2023-05-02 00:00:00,4,Glass,183.28,Vendor_38,Pending
3010,2024-01-18 00:00:00,1,Plastic,63.7,Vendor_1,Completed
3011,2023-09-14 00:00:00,66,Glass,426.66,Vendor_41,Pending
3012,2023-07-15 00:00:00,48,Paper,435.81,Vendor_10,Pending
3013,2023-03-12 00:00:00,28,Organic,32.08,Vendor_24,Pending
3014,2023-12-20 00:00:00,100,Glass,353.13,Vendor_6,Rejected
3015,2024-02-24 00:00:00,93,Organic,472.04,Vendor_3,Rejected
3016,2023-08-04 00:00:00,37,Glass,123.23,Vendor_7,Pending
3017,2024-02-13 00:00:00,10,Organic,281.16,Vendor_17,Completed
3018,2024-02-16 00:00:00,28,Plastic,408.33,Vendor_8,Completed
3019,2023-12-01 00:00:00,65,Metal,27.98,Vendor_6,Rejected
3020,2023-10-12 00:00:00,15,Plastic,477.16,Vendor_1,Completed
3021,2023-10-26 00:00:00,88,Glass,140.29,Vendor_35,Rejected
3022,2023-01-01 00:00:00,53,Organic,400.16,Vendor_2,Completed
3023,2023-07-31 00:00:00,60,Paper,316.05,Vendor_39,Rejected
3024,2023-04-12 00:00:00,10,Organic,22.77,Vendor_1,Completed
3025,2023-06-25 00:00:00,75,Plastic,450.17,Vendor_7,Rejected
3026,2023-04-17 00:00:00,11,Paper,29.89,Vendor_49,Completed
3027,2023-10-06 00:00:00,30,Organic,170.65,Vendor_25,Pending
3028,2023-10-19 00:00:00,11,Paper,350.28,Vendor_45,Rejected
3029,2023-01-09 00:00:00,40,Paper,414.86,Vendor_20,Pending
3030,2023-03-17 00:00:00,12,Metal,108.44,Vendor_17,Pending
3031,2023-10-20 00:00:00,12,Plastic,361.25,Vendor_1,Pending
3032,2024-01-13 00:00:00,59,Metal,305.36,Vendor_46,Rejected
3033,2024-02-20 00:00:00,27,Glass,52.1,Vendor_21,Rejected
3034,2023-11-05 00:00:00,90,Glass,63.36,Vendor_13,Pending
3035,2023-07-12 00:00:00,77,Organic,248.47,Vendor_8,Pending
3036,2023-07-04 00:00:00,54,Glass,247.45,Vendor_19,Pending
3037,2023-02-27 00:00:00,50,Glass,32.05,Vendor_37,Completed
3038,2023-11-26 00:00:00,49,Glass,372.24,Vendor_47,Completed
3039,2023-03-13 00:00:00,23,Metal,13.95,Vendor_14,Rejected
3040,2023-06-21 00:00:00,82,Plastic,432.38,Vendor_2,Pending
3041,2023-09-19 00:00:00,1,Metal,238.63,Vendor_50,Pending
3042,2023-04-09 00:00:00,15,Metal,338.87,Vendor_15,Pending
3043,2023-10-16 00:00:00,75,Glass,231.65,Vendor_4,Rejected
3044,2023-05-25 00:00:00,26,Plastic,160.21,Vendor_14,Rejected
3045,2023-11-12 00:00:00,81,Organic,182.44,Vendor_47,Completed
3046,2023-02-21 00:00:00,23,Paper,123.65,Vendor_15,Pending
3047,2024-02-17 00:00:00,80,Organic,395.18,Vendor_23,Pending
3048,2023-04-26 00:00:00,94,Metal,431.6,Vendor_18,Completed
3049,2023-08-06 00:00:00,24,Plastic,446.96,Vendor_8,Completed
3050,2023-07-21 00:00:00,99,Paper,47.48,Vendor_7,Rejected
3051,2023-12-24 00:00:00,13,Paper,318.67,Vendor_27,Rejected
3052,2023-07-13 00:00:00,56,Paper,484.71,Vendor_15,Rejected
3053,2023-10-20 00:00:00,36,Plastic,387.8,Vendor_41,Pending
3054,2024-02-07 00:00:00,85,Paper,65.75,Vendor_39,Rejected
3055,2023-04-22 00:00:00,58,Glass,61.68,Vendor_12,Rejected
3056,2023-01-29 00:00:00,89,Plastic,35.17,Vendor_17,Pending
3057,2023-12-07 00:00:00,65,Metal,278.94,Vendor_18,Pending
3058,2023-07-30 00:00:00,32,Metal,66.4,Vendor_38,Rejected
3059,2023-07-26 00:00:00,89,Metal,251.6,Vendor_34,Completed
3060,2024-01-20 00:00:00,29,Plastic,318.89,Vendor_14,Rejected
3061,2023-10-06 00:00:00,99,Plastic,476.23,Vendor_1,Rejected
3062,2023-04-29 00:00:00,32,Plastic,146.42,Vendor_26,Completed
3063,2023-02-15 00:00:00,16,Glass,399.34,Vendor_3,Pending
3064,2024-01-29 00:00:00,67,Plastic,173.82,Vendor_49,Pending
3065,2023-10-23 00:00:00,92,Metal,241.39,Vendor_37,Pending
3066,2023-03-13 00:00:00,58,Organic,241.6,Vendor_11,Rejected
3067,2023-09-09 00:00:00,21,Plastic,416.21,Vendor_9,Rejected
3068,2024-01-09 00:00:00,92,Plastic,21.17,Vendor_22,Completed
3069,2023-08-07 00:00:00,17,Paper,96.47,Vendor_11,Pending
3070,2023-05-12 00:00:00,75,Glass,383.42,Vendor_27,Rejected
3071,2023-03-21 00:00:00,18,Organic,61.52,Vendor_42,Pending
3072,2023-03-15 00:00:00,52,Metal,377.72,Vendor_21,Completed
3073,2023-11-09 00:00:00,94,Organic,169.86,Vendor_1,Completed
